"id","spouse_id","couple_id","idwife","idhusband","sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetComputer","assetSmartphone","landOwnedFarmAmount","assetElectricity"
"99398C36-252E-B945-9525-F941EEA9644B","0",354,"99398C36-252E-B945-9525-F941EEA9644B",NA,0,5,100,251350,2000,0,1,3,0,0,5.90909090909091,8.18181818181818,10.9090909090909,2.85714285714286,3.87096774193548,2.95081967213115,3.44262295081967,1.99170124481328,16.3636363636364,27.3809523809524,4,2,1,3,0,0,0,3,3,0,0,NA,NA,NA,NA,NA,0,0,1,62,NA,0,1,0,1
"99416EC7-6A05-A347-BC4A-262B97816684","0",355,"99416EC7-6A05-A347-BC4A-262B97816684",NA,0,6,100,282875,70000,2,2,9,2,3,10.8333333333333,8.18181818181818,10.9090909090909,10,2.60869565217391,3.91304347826087,3.44262295081967,2.65193370165746,30,95.8333333333333,9,0,10,0,0,0,0,9,5,0,1,NA,NA,NA,NA,NA,1,3,3,62,NA,0,1,28,0
"9A229861-864D-9647-A256-3E0A5AE46DD0","BEA54450-4E48-134A-BFF0-4B699C5F404B",500,"9A229861-864D-9647-A256-3E0A5AE46DD0","BEA54450-4E48-134A-BFF0-4B699C5F404B",0,6,50,401065,42000,1,0,5,0,1,5.90909090909091,90,1.9672131147541,2.30769230769231,1.9672131147541,2.95081967213115,2.95774647887324,2.65193370165746,180,9.42622950819672,5,12,1,8,1,0,0,10,1,0,8,0,0,300,0,0,0,0,1,30,45,0,1,0,1
"9A57A11E-E1EE-AB49-978A-AF9101DFBCEC","9B78C997-F06D-AF40-8495-D7569756BFA0",365,"9A57A11E-E1EE-AB49-978A-AF9101DFBCEC","9B78C997-F06D-AF40-8495-D7569756BFA0",0,6,100,69110,9000,2,0,3,0,0,3.0952380952381,1.95652173913043,2.60869565217391,1.93548387096774,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,5.80645161290323,18.5483870967742,7,0,9,3,0,1,0,2,0,0,0,0,0,1800,0,0,1,2,2,48,58,0,0,5,0
"9A79D7C7-C1C4-2541-B378-0DA7F87004C8","0",363,"9A79D7C7-C1C4-2541-B378-0DA7F87004C8",NA,0,6,100,252700,31000,12,0,3,0,3,5.90909090909091,4.28571428571429,5.71428571428571,10,3.87096774193548,5.80645161290323,5.1219512195122,2.65193370165746,16.3636363636364,14.0243902439024,2,0,10,0,0,0,0,8,3,0,0,NA,NA,NA,NA,NA,1,3,3,68,NA,0,1,0,1
"9B6BCF60-CCF9-4D48-857E-5B383D85CE89","FD57D6AD-89E6-4F49-898F-A3FEEB7BB5A2",755,"9B6BCF60-CCF9-4D48-857E-5B383D85CE89","FD57D6AD-89E6-4F49-898F-A3FEEB7BB5A2",0,6,100,632925,35000,1,2,6,0,2,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,10.9090909090909,16.3636363636364,35,3.96694214876033,30,52.2727272727273,24,5,9,7,0,1,0,4,10,0,0,0,0,3600,0,1,1,2,2,50,58,0,1,0,1
"9BBC9C47-2454-444E-ACD5-B6F9BA4017D5","DF56AEF7-644F-0246-9740-5A38E3929C99",623,"DF56AEF7-644F-0246-9740-5A38E3929C99","9BBC9C47-2454-444E-ACD5-B6F9BA4017D5",1,6,100,481350,31000,1,2,7,0,0,3.0952380952381,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,5.80645161290323,35,2.27488151658768,16.3636363636364,18.5483870967742,2,4,21,16,0,0,0,10,2,0,0,0,0,2700,0,0,1,3,3,52,52,1,1,30,1
"9BFC144D-EE40-814A-9375-451D1F42D091","0",367,"9BFC144D-EE40-814A-9375-451D1F42D091",NA,0,6,50,141455,2000,0,NA,7,0,0,10.8333333333333,2.90322580645161,3.87096774193548,5.45454545454545,10.9090909090909,5.80645161290323,3.44262295081967,2.65193370165746,16.3636363636364,52.2727272727273,3,0,0,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,1,0,0,47,NA,0,1,0,1
"9C4753CA-0001-F040-82EF-B1BD36F80BFF","A6E725B4-CBBF-854B-A7D8-2DBA140EEAB1",401,"A6E725B4-CBBF-854B-A7D8-2DBA140EEAB1","9C4753CA-0001-F040-82EF-B1BD36F80BFF",1,6,75,363950,440000,4,1,4,0,0,3.0952380952381,90,1.9672131147541,1.93548387096774,1.9672131147541,2.22222222222222,4.56521739130435,3.17880794701987,8.57142857142857,18.5483870967742,0,0,9,12,0,0,0,5,4,1,1,0,0,4500,0,1,1,2,2,67,67,0,1,30,1
"9C70B075-F41A-2448-8A47-432E638507FB","0",368,"9C70B075-F41A-2448-8A47-432E638507FB",NA,0,5,50,203725,42833.33333,5,1,3,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,5.71428571428571,1.48760330578512,6.7741935483871,3.96694214876033,11.25,35.9375,14,0,1,1,1,0,0,3,1,0,0,NA,NA,NA,NA,NA,0,0,1,58,NA,0,0,720,1
"9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5","D179B5F0-17A8-B84E-A9B3-07573FB4463C",576,"9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5","D179B5F0-17A8-B84E-A9B3-07573FB4463C",0,5,100,60201,20900,0,1,4,0,0,10.8333333333333,90,1.9672131147541,10,20,5.80645161290323,35,3.96694214876033,30,6.31868131868132,4,0,4,0,0,1,0,1,0,0,0,2,0,900,0,1,1,1,0,52,50,0,0,0,1
"9D2484D7-8815-5A4A-8FF6-0271E072DD8F","9D2850FE-882D-6F40-BB7A-10B77EA2B23D",371,"9D2484D7-8815-5A4A-8FF6-0271E072DD8F","9D2850FE-882D-6F40-BB7A-10B77EA2B23D",0,6,25,213625,73333.33333,7,1,4,0,3,10.8333333333333,15,20,15,7.5,4.39024390243902,3.44262295081967,2.65193370165746,22.5,35.9375,20,5,1,14,0,1,0,8,2,0,1,0,0,1800,0,0,0,0,1,68,70,0,0,0,1
"9D2F35D4-475D-C24D-99A6-3650154E7BE4","FAD8E372-CFC5-E148-8328-9AF37BE3094C",737,"FAD8E372-CFC5-E148-8328-9AF37BE3094C","9D2F35D4-475D-C24D-99A6-3650154E7BE4",1,6,50,233900,63166.66667,2,2,7,0,0,3.0952380952381,90,1.9672131147541,5.45454545454545,5.71428571428571,2.53521126760563,10,3.96694214876033,16.3636363636364,52.2727272727273,17,0,1,0,0,0,0,1,4,0,0,0,0,1800,0,1,0,0,1,71,71,0,1,0,1
"9D514898-A757-5944-9B59-DF214553812D","9EE26F88-919E-584B-9277-5196F888D40D",377,"9EE26F88-919E-584B-9277-5196F888D40D","9D514898-A757-5944-9B59-DF214553812D",1,6,100,380200,0,0,1,5,0,0,10.8333333333333,15,20,10,5.71428571428571,30,35,3.96694214876033,30,27.3809523809524,3,10,10,10,0,0,0,8,2,0,0,0,0,1800,0,0,1,3,3,52,52,0,1,0,1
"9DE3E3D1-E935-6A4D-B9D1-B945415733D6","0",372,"9DE3E3D1-E935-6A4D-B9D1-B945415733D6",NA,0,6,100,250475,44000,1,2,5,0,1,3.0952380952381,90,1.9672131147541,2.85714285714286,3.87096774193548,5.80645161290323,10,2.65193370165746,8.57142857142857,18.5483870967742,16,8,10,12,0,0,0,3,3,0,2,NA,NA,NA,NA,NA,1,3,3,45,NA,0,1,0,1
"9F8DCDD0-35A4-074A-B886-A145B8D6EF1B","C070D61F-952F-8947-94D3-BF49E0F0453A",511,"C070D61F-952F-8947-94D3-BF49E0F0453A","9F8DCDD0-35A4-074A-B886-A145B8D6EF1B",1,6,25,248085,36666.66667,3,1,10,0,0,4.0625,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,13.125,3.17880794701987,8.57142857142857,18.5483870967742,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,71,71,0,0,30.59,0
"A0227361-3EBB-D841-B6D1-A5C92B32C1BC","D202834F-3954-BA4A-84FA-DBB0317AC233",578,"D202834F-3954-BA4A-84FA-DBB0317AC233","A0227361-3EBB-D841-B6D1-A5C92B32C1BC",1,5,100,132720,8000,1,1,3,0,0,10.8333333333333,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,5.80645161290323,35,2.65193370165746,30,52.2727272727273,0,2,5,7,1,0,0,8,1,0,0,0,0,1800,0,1,0,0,1,49,49,0,0,0,1
"A09266D8-2641-3440-AADD-372E2FB2CE24","C115136C-EDDD-034D-9ABE-30173798E765",514,"A09266D8-2641-3440-AADD-372E2FB2CE24","C115136C-EDDD-034D-9ABE-30173798E765",0,5,100,199290,17000,14,0,3,0,0,10.8333333333333,4.28571428571429,5.71428571428571,3.52941176470588,7.05882352941176,8.57142857142857,70,3.17880794701987,10.5882352941176,33.8235294117647,23,7,9,0,0,0,0,10,10,0,0,0,0,900,0,1,1,2,2,54,73,0,0,0,1
"A0D0FD6C-0DE5-9F43-856D-26E8FAF12214","CE0EF415-3E1A-F34B-945A-A816586E9985",562,"A0D0FD6C-0DE5-9F43-856D-26E8FAF12214","CE0EF415-3E1A-F34B-945A-A816586E9985",0,5,100,88000,11000,0,1,3,0,0,3.0952380952381,5.625,7.5,5.45454545454545,7.5,11.25,70,1.99170124481328,16.3636363636364,27.3809523809524,7,0,23,9,1,1,0,4,2,0,0,0,0,900,0,1,1,1,0,36,35,0,0,0,1
"A1F11ADC-1F15-004D-9C77-7D4727969B88","0",387,"A1F11ADC-1F15-004D-9C77-7D4727969B88",NA,0,6,100,72320,15000,2,0,1,0,0,5.90909090909091,2.90322580645161,3.87096774193548,6.66666666666667,3.87096774193548,2.95081967213115,19.0909090909091,2.65193370165746,20,9.42622950819672,6,8,10,9,1,0,0,5,0,0,0,NA,NA,NA,NA,NA,1,3,3,32,NA,0,0,0,1
"A26A5553-570B-DD44-AB8C-1C84C3A1C6F1","0",388,"A26A5553-570B-DD44-AB8C-1C84C3A1C6F1",NA,0,6,100,103175,38500,3,2,5,0,0,3.0952380952381,2.90322580645161,3.87096774193548,3.75,3.87096774193548,2.53521126760563,10,3.17880794701987,11.25,18.5483870967742,15,0,1,0,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,0,0,1,66,NA,0,0,0,1
"A47A441A-899B-6849-AE28-80A1B3701228","BEF9B56F-3F83-4B15-A257-ACFA550F1CFA",503,"BEF9B56F-3F83-4B15-A257-ACFA550F1CFA","A47A441A-899B-6849-AE28-80A1B3701228",1,6,75,144550,6200,0,0,6,0,0,65,90,120,60,120,180,210,1.59468438538206,180,575,1,5,4,5,0,0,0,4,9,0,0,0,0,1800,0,0,1,1,0,34,34,0,0,0,0
"A4B3FE7C-DCAA-CB46-9FA0-F1721D0E2890","0",394,"A4B3FE7C-DCAA-CB46-9FA0-F1721D0E2890",NA,0,6,50,185650,0,4,0,5,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,13.125,2.65193370165746,11.25,18.5483870967742,0,0,1,2,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,59,NA,0,1,21,0
"A4BAB505-5F5D-424A-BF74-931EC99D3C8A","BAB7DB76-A615-F24C-AB8A-FAA682BEBD59",478,"A4BAB505-5F5D-424A-BF74-931EC99D3C8A","BAB7DB76-A615-F24C-AB8A-FAA682BEBD59",0,6,100,402050,88000,2,2,5,0,2,21.6666666666667,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,30,3.1767955801105,17,7,0,10,0,0,0,3,2,0,0,0,1,7200,0,0,1,0,0,62,65,0,1,200,1
"A59ED940-152A-F249-AACB-5F10A289D2F8","DC97CCE9-DDE1-CB4D-B174-2A46411C8880",611,"A59ED940-152A-F249-AACB-5F10A289D2F8","DC97CCE9-DDE1-CB4D-B174-2A46411C8880",0,6,100,117525,14000,5,2,2,0,0,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,7.5,11.25,3.44262295081967,2.65193370165746,11.25,9.42622950819672,6,0,10,5,0,1,0,10,11,0,0,2,0,1800,0,1,1,3,3,48,55,0,0,0,1
"A5DB5A6A-0A23-4544-B37E-EEF08D1DBD83","CA27F671-E71D-A64D-87CB-E964D1282146",548,"A5DB5A6A-0A23-4544-B37E-EEF08D1DBD83","CA27F671-E71D-A64D-87CB-E964D1282146",0,6,100,413775,50010,2,2,6,0,1,4.0625,8.18181818181818,10.9090909090909,5.45454545454545,7.5,11.25,10,1.59468438538206,30,95.8333333333333,14,15,10,12,1,1,0,4,5,0,1,0,2,420,0,0,1,3,3,28,30,1,1,160,1
"A70EF194-911C-4A4F-AA8F-F237379D4FD4","CC6E201B-EB90-2046-9D72-92CF0A3AD592",557,"CC6E201B-EB90-2046-9D72-92CF0A3AD592","A70EF194-911C-4A4F-AA8F-F237379D4FD4",1,6,50,438080,56500,1,0,4,0,2,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,16.3636363636364,35,2.65193370165746,30,35.9375,12,0,1,0,0,0,0,8,3,0,0,0,2,900,0,0,0,0,1,66,66,0,1,48,1
"A78BAB5B-6A86-D840-BF24-B2DD7354219E","F38438EE-0DD9-C64B-A779-94630D57C403",702,"A78BAB5B-6A86-D840-BF24-B2DD7354219E","F38438EE-0DD9-C64B-A779-94630D57C403",0,6,100,252790,30000,11,1,7,0,0,3.0952380952381,2.19512195121951,2.92682926829268,2.85714285714286,2.92682926829268,3.91304347826087,3.44262295081967,1.59468438538206,8.57142857142857,9.42622950819672,14,1,9,5,0,1,0,6,12,0,0,0,0,1800,0,0,1,2,2,65,73,0,0,10,1
"A7C8F3FB-A83C-E747-9636-F735DCA20869","0",405,"A7C8F3FB-A83C-E747-9636-F735DCA20869",NA,0,5,50,321225,54000,5,1,5,0,4,5.90909090909091,2.90322580645161,3.87096774193548,1.93548387096774,5.71428571428571,4.39024390243902,10,1.59468438538206,5.80645161290323,14.0243902439024,3,0,4,0,0,0,0,2,2,0,2,NA,NA,NA,NA,NA,1,1,0,48,NA,0,1,0,0
"A8B3C476-3F40-8449-9183-54E1FE168B29","D6816ABC-2D0A-F94A-A3F1-306651363602",589,"A8B3C476-3F40-8449-9183-54E1FE168B29","D6816ABC-2D0A-F94A-A3F1-306651363602",0,6,100,326625,18000,0,1,3,0,0,5.90909090909091,8.18181818181818,10.9090909090909,10,7.5,11.25,19.0909090909091,1.77121771217712,16.3636363636364,35.9375,9,9,10,0,0,1,1,8,10,0,0,0,1,6300,1,1,1,3,3,48,60,1,1,0,1
"A8CD1157-39B4-1540-8871-455AA3CF9F25","ADF94E28-6EC0-FC42-BDD7-99E239C6B757",422,"ADF94E28-6EC0-FC42-BDD7-99E239C6B757","A8CD1157-39B4-1540-8871-455AA3CF9F25",1,5,75,83860,10000,0,0,1,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,10.9090909090909,5.80645161290323,10,2.27488151658768,16.3636363636364,18.5483870967742,4,0,9,0,0,1,0,1,2,0,0,0,0,900,0,1,1,2,2,53,53,0,0,0,1
"A8F92D65-58EC-EC43-95C4-140D9F28EA85","FF87020F-7B1C-EE4D-8A25-26E937567A63",765,"A8F92D65-58EC-EC43-95C4-140D9F28EA85","FF87020F-7B1C-EE4D-8A25-26E937567A63",0,4,75,136250,9000,2,0,2,0,0,5.90909090909091,2.90322580645161,1.31868131868132,3.75,1.31868131868132,1.97802197802198,2.30769230769231,1.99170124481328,16.3636363636364,6.31868131868132,6,2,4,0,0,0,0,16,16,0,0,0,0,600,0,1,1,1,0,50,55,0,0,0,1
"A944D40E-CDE8-0D44-8AF4-654A6C61B52D","C43DA728-9272-6E4F-9815-AE734AFE795F",527,"C43DA728-9272-6E4F-9815-AE734AFE795F","A944D40E-CDE8-0D44-8AF4-654A6C61B52D",1,6,75,225845,36000,4,1,3,0,0,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,2.92682926829268,4.39024390243902,13.125,2.65193370165746,16.3636363636364,14.0243902439024,77,5,1,4,1,0,0,4,4,0,0,0,0,900,1,1,0,0,1,48,48,0,1,6,0
"A95FC79D-92AF-D74C-ABAD-D5FC202EA55B","FEB00500-DF82-1144-A1AA-456B65EC9B48",760,"A95FC79D-92AF-D74C-ABAD-D5FC202EA55B","FEB00500-DF82-1144-A1AA-456B65EC9B48",0,6,75,375415,40083.33333,2,0,2,0,0,4.0625,15,20,3.75,2.35294117647059,3.52941176470588,2.30769230769231,1.99170124481328,11.25,11.2745098039216,8,5,4,3,1,1,0,8,2,0,0,0,0,0,0,1,1,1,0,49,56,0,1,0,0
"A9B055A0-305A-BF46-8BC2-5E4C58E9FD77","0",409,"A9B055A0-305A-BF46-8BC2-5E4C58E9FD77",NA,0,6,100,175395,31000,3,2,4,0,3,4.0625,2.90322580645161,3.87096774193548,3.75,3.87096774193548,5.80645161290323,3.44262295081967,2.65193370165746,11.25,18.5483870967742,1,3,1,10,0,1,1,2,2,0,1,NA,NA,NA,NA,NA,0,0,1,53,NA,0,0,45,0
"AA24FBB1-7604-FD48-8794-F4BA37CB3E8A","BA374D57-D5E1-D242-A894-AA9EC159FD06",476,"BA374D57-D5E1-D242-A894-AA9EC159FD06","AA24FBB1-7604-FD48-8794-F4BA37CB3E8A",1,6,100,196865,11200,7,2,5,0,0,10.8333333333333,2.90322580645161,3.87096774193548,2.85714285714286,1.9672131147541,1.48760330578512,6.7741935483871,3.96694214876033,8.57142857142857,18.5483870967742,12,0,0,12,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,73,73,0,0,78,1
"AC5D30A1-38FF-6742-AA9D-A35CE0CC7D47","0",414,"AC5D30A1-38FF-6742-AA9D-A35CE0CC7D47",NA,0,2,100,72100,5000,4,0,1,0,0,10.8333333333333,2.90322580645161,3.87096774193548,20,10.9090909090909,5.80645161290323,19.0909090909091,1.99170124481328,16.3636363636364,35.9375,5,0,0,0,0,0,0,6,6,0,0,NA,NA,NA,NA,NA,1,0,0,72,NA,0,0,0,1
"AC8CF075-A9CF-3E43-B6BC-837A215F3F69","0",415,"AC8CF075-A9CF-3E43-B6BC-837A215F3F69",NA,0,4,100,111650,7000,0,1,3,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,5.80645161290323,19.0909090909091,3.17880794701987,16.3636363636364,52.2727272727273,24,0,9,10,0,0,0,12,3,0,0,NA,NA,NA,NA,NA,1,2,2,48,NA,0,0,0,0
"AD62F401-FFDE-0043-8B65-6191F1947A2D","0",418,"AD62F401-FFDE-0043-8B65-6191F1947A2D",NA,0,6,100,207335,18500,5,0,3,0,2,3.0952380952381,2.90322580645161,3.87096774193548,5.45454545454545,5.71428571428571,8.57142857142857,6.7741935483871,1.99170124481328,30,18.5483870967742,11,9,19,16,1,1,0,2,1,0,0,NA,NA,NA,NA,NA,1,3,3,43,NA,0,1,0,1
"AD6D4443-1993-DE46-BBC8-DACDDDEF08E2","C8AC206B-6CF8-B14F-BCA5-4A05345B4298",541,"AD6D4443-1993-DE46-BBC8-DACDDDEF08E2","C8AC206B-6CF8-B14F-BCA5-4A05345B4298",0,6,100,354630,113166.6667,5,1,5,0,2,3.0952380952381,2.90322580645161,3.87096774193548,2.85714285714286,2.35294117647059,2.53521126760563,4.11764705882353,3.96694214876033,8.57142857142857,11.2745098039216,4,0,0,5,0,0,0,4,3,0,0,0,0,0,1,1,1,0,0,68,78,0,1,205,1
"AD834B5B-029D-3F42-96DB-824404CE3652","0",419,"AD834B5B-029D-3F42-96DB-824404CE3652",NA,0,6,100,487150,19000,2,0,5,0,1,2.5,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,5.80645161290323,13.125,3.96694214876033,6.92307692307692,18.5483870967742,3,7,10,9,0,0,0,3,4,0,8,NA,NA,NA,NA,NA,1,3,3,30,NA,0,1,120,1
"AE240130-90D1-054B-B27A-2BC870C2E6F9","ED4C2D82-E324-B649-9B2A-550C391C1C75",676,"AE240130-90D1-054B-B27A-2BC870C2E6F9","ED4C2D82-E324-B649-9B2A-550C391C1C75",0,6,100,84700,11500,2,1,6,0,0,3.0952380952381,4.28571428571429,5.71428571428571,20,5.71428571428571,8.57142857142857,35,2.65193370165746,16.3636363636364,27.3809523809524,21,10,10,12,1,0,0,16,4,0,0,0,1,1800,0,0,1,3,3,42,40,0,0,0,1
"AE5AFDB5-D906-FD49-ADD4-1071421146B0","DA51FE59-86DC-F448-AC8F-B05D532B2618",604,"AE5AFDB5-D906-FD49-ADD4-1071421146B0","DA51FE59-86DC-F448-AC8F-B05D532B2618",0,6,25,461300,108916.6667,8,2,7,0,2,5.90909090909091,2.90322580645161,3.87096774193548,10,5.71428571428571,8.57142857142857,35,1.99170124481328,8.57142857142857,27.3809523809524,3,5,0,5,0,0,0,8,2,0,1,0,1,0,0,1,1,0,0,48,53,0,1,17,1
"AEE7CF60-8481-CA49-8572-AAA69B8F74F3","0",427,"AEE7CF60-8481-CA49-8572-AAA69B8F74F3",NA,0,6,100,85480,1200,0,0,6,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,5.71428571428571,5.80645161290323,6.7741935483871,1.99170124481328,30,95.8333333333333,0,0,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,76,NA,0,0,22,1
"AEF96FAF-D2DD-E241-B8B9-79FF635F631E","0",428,"AEF96FAF-D2DD-E241-B8B9-79FF635F631E",NA,0,6,75,421050,6666.666667,4,1,5,0,3,10.8333333333333,8.18181818181818,10.9090909090909,2.85714285714286,0.991735537190083,2.53521126760563,35,2.65193370165746,5.80645161290323,9.42622950819672,23,0,1,2,0,0,0,9,3,0,0,NA,NA,NA,NA,NA,0,0,1,58,NA,0,1,78,1
"AF222C9E-D0F0-904C-BDE6-4C3238ABC39C","BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5",492,"BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5","AF222C9E-D0F0-904C-BDE6-4C3238ABC39C",1,6,100,238650,12300,0,1,4,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,3.91304347826087,10,2.65193370165746,16.3636363636364,12.5,19,9,10,0,0,0,0,13,3,0,1,0,0,3600,0,0,1,3,3,43,43,0,1,0,1
"B0226AA8-9CA3-1A43-BA83-4C3C532E3028","C30B3941-E3EB-5942-89B8-E744960C42AE",523,"C30B3941-E3EB-5942-89B8-E744960C42AE","B0226AA8-9CA3-1A43-BA83-4C3C532E3028",1,5,100,161900,17000,0,1,3,0,0,2.09677419354839,90,1.9672131147541,2.85714285714286,1.9672131147541,1.97802197802198,3.44262295081967,2.65193370165746,2.09302325581395,6.31868131868132,6,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,68,68,0,0,0,0
"B08FE5DE-59CF-C741-823E-387943CE405D","BC4BD219-17F3-AE46-B2F9-D5A9D492E69F",487,"B08FE5DE-59CF-C741-823E-387943CE405D","BC4BD219-17F3-AE46-B2F9-D5A9D492E69F",0,6,100,318100,28500,0,2,6,0,0,4.0625,90,1.9672131147541,10,5.71428571428571,2.95081967213115,19.0909090909091,1.99170124481328,11.25,9.42622950819672,1,7,9,8,1,1,0,8,4,0,2,0,0,900,0,1,1,2,2,36,38,0,0,23.94,1
"B0B2A925-4119-9144-A833-85C3A1E093F8","E0CCAAB8-27C2-DA4C-88E1-FD46D1E81F99",630,"B0B2A925-4119-9144-A833-85C3A1E093F8","E0CCAAB8-27C2-DA4C-88E1-FD46D1E81F99",0,6,50,183575,8833.333333,0,0,5,0,0,3.0952380952381,2.90322580645161,3.87096774193548,10,3.87096774193548,5.80645161290323,13.125,2.27488151658768,8.57142857142857,18.5483870967742,2,6,4,0,0,0,0,2,0,0,0,0,0,900,0,1,1,1,0,28,42,0,0,0,1
"B113C8A3-ADCC-D04B-B9E4-499D07656CC1","0",432,"B113C8A3-ADCC-D04B-B9E4-499D07656CC1",NA,0,6,75,436400,24083.33333,2,1,5,0,3,10.8333333333333,4.28571428571429,5.71428571428571,10,3.87096774193548,1.97802197802198,10,2.65193370165746,30,18.5483870967742,11,5,1,0,1,0,0,4,4,0,0,NA,NA,NA,NA,NA,0,0,1,44,NA,0,1,0,1
"B1353D8D-C311-8349-8AAF-16C1274BB162","0",434,"B1353D8D-C311-8349-8AAF-16C1274BB162",NA,0,6,75,227290,13833.33333,0,2,1,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,10,2.65193370165746,16.3636363636364,14.0243902439024,11,0,1,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,0,0,1,60,NA,0,1,0,1
"B1562F05-25EC-D446-8DE4-11A6066457B0","0",436,"B1562F05-25EC-D446-8DE4-11A6066457B0",NA,0,6,100,648525,0,13,2,9,0,0,10.8333333333333,4.28571428571429,5.71428571428571,10,7.5,11.25,13.125,2.65193370165746,11.25,35.9375,16,5,0,9,0,0,0,11,5,0,0,NA,NA,NA,NA,NA,1,0,0,83,NA,0,1,0,1
"B240DCFF-F9B3-EE48-BD6C-E6ED3906D9A1","0",441,"B240DCFF-F9B3-EE48-BD6C-E6ED3906D9A1",NA,0,5,100,106580,22000,3,0,4,0,4,5.90909090909091,90,1.9672131147541,2.85714285714286,1.9672131147541,2.95081967213115,3.44262295081967,1.59468438538206,8.57142857142857,9.42622950819672,3,1,4,0,1,1,0,8,0,0,0,NA,NA,NA,NA,NA,1,1,0,56,NA,0,0,0,1
"B2D0DF9B-FD83-E94D-8189-929D3AD67E29","F3152815-89F1-1748-A6B6-941B98CC5142",700,"F3152815-89F1-1748-A6B6-941B98CC5142","B2D0DF9B-FD83-E94D-8189-929D3AD67E29",1,6,100,302335,18000,2,0,5,0,2,10.8333333333333,4.28571428571429,5.71428571428571,10,7.5,11.25,70,3.17880794701987,11.25,35.9375,8,0,10,6,0,1,1,9,3,0,0,0,2,105,0,1,1,3,3,37,37,0,1,2,0
"B2F6A7EF-4F3E-1642-8A5F-E478AF90CF1E","CDAED867-D338-2D49-9CBE-D2F3EAEBC4BC",560,"CDAED867-D338-2D49-9CBE-D2F3EAEBC4BC","B2F6A7EF-4F3E-1642-8A5F-E478AF90CF1E",1,6,75,375025,52375,2,0,5,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,10.9090909090909,2.95081967213115,3.44262295081967,1.99170124481328,16.3636363636364,9.42622950819672,32,5,9,0,0,1,0,10,5,0,8,0,0,1800,0,1,1,2,2,40,40,0,1,0,0
"B4277DA0-661E-4646-9C0A-2CB2103A423A","FE1CC4AE-9C2A-5F45-A096-33A2A8745757",759,"B4277DA0-661E-4646-9C0A-2CB2103A423A","FE1CC4AE-9C2A-5F45-A096-33A2A8745757",0,6,100,429850,100000,2,1,6,0,3,5.90909090909091,5,6.66666666666667,20,10.9090909090909,3.91304347826087,19.0909090909091,2.65193370165746,30,82.1428571428571,13,0,9,9,0,0,0,8,6,0,0,0,0,4500,0,1,1,2,2,38,51,0,1,25,1
