"id","spouse_id","couple_id","idwife","idhusband","sex","religion","skilledWork","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","yearOfBirth","ageAtDeath_w","maritalStatus","mainOccupation_w","edulevel_years_of_education_values_0to19__blank_is_dont_know_w","inschool_w","educationmedium_w","husband_occupation_w","husband_years_education_w","husband_in_school_w","husband_ed_medium_w","relocate_MI_h","institutionloan_vs_other_w","foodSourceNow_h","skilledWork_h","MacArthurLadderPresent_h","MacArthurLadderTelephonePresent_h","listenRadio_h","useInternet_h","yearOfBirth_h","mainOccupation_h","travel_in_bangladesh_h","travel_abroad_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","total_income_h"
"B5601808-E488-B84B-9603-755307DF2286","1A05E825-2217-804F-B68B-662352EC8938",452,"1A05E825-2217-804F-B68B-662352EC8938","B5601808-E488-B84B-9603-755307DF2286",1,"ISLAM",0,2,"50 percent from own work",180795,7,20666.66667,0,"less",5,0,0,5,15,15,15,15,45,30,240,15,15,7,4,1983,0,2,18,5,"No","Bangla",4,0,"0","0",0,1,"75 percent from own work",0,3,0,0,0,1983,2,5,0,900,0,1,20500
"B5B06107-4827-1442-968B-AE9C102C707D","0E300876-4672-8C41-8707-85A661E29E63",453,"0E300876-4672-8C41-8707-85A661E29E63","B5B06107-4827-1442-968B-AE9C102C707D",1,"ISLAM",1,2,"all from bazar",272425,10,52000,13,"less",4,0,0,2,20,20,20,20,20,40,240,20,20,26,12,1956,0,0,18,0,"No","No educaiton",23,0,"No","No educaiton",0,0,"all from bazar",0,3,0,0,0,1956,23,6,0,1050,0,1,14000
"B5E6E374-B841-0442-8DDC-B7C7B9C60BCC","0202845C-7E38-0543-B03D-3E80217C7E15",454,"B5E6E374-B841-0442-8DDC-B7C7B9C60BCC","0202845C-7E38-0543-B03D-3E80217C7E15",0,"ISLAM",1,1,"all from bazar",239080,5,13500,0,"less",3,0,0,2,0,60,5,3,60,90,300,5,30,2,12,1985,0,2,18,3,"No","Bangla",23,1,"No","Don't know",1,1,"all from bazar",0,3,0,0,0,1982,23,6,0,900,0,1,10000
"B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57","2D3D974C-0241-5143-892D-16B3F9F43122",455,"B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57","2D3D974C-0241-5143-892D-16B3F9F43122",0,"ISLAM",0,2,"all from bazar",393950,6,61500,2,"more",9,0,4,20,40,40,20,50,50,40,240,20,40,6,0,1958,0,2,18,0,"No","No educaiton",1,8,"No","Bangla",0,0,"all from bazar",0,4,0,0,2,1953,0,6,0,0,0,0,7000
"B5FEFF66-624D-AC49-B161-D57172365D14","7AB49FCA-DCC1-4747-9289-392999039620",456,"7AB49FCA-DCC1-4747-9289-392999039620","B5FEFF66-624D-AC49-B161-D57172365D14",1,"ISLAM",0,2,"all from bazar",141525,10,0,2,"less",3,0,0,10,30,30,20,20,60,20,180,20,60,7,3,1955,0,0,18,0,"No","No educaiton",0,3,"No","Bangla",0,0,"all from bazar",0,3,0,0,0,1955,0,6,0,0,0,0,7000
"B6003560-C93D-9043-BECD-92736CBE9AF8","04953CAB-14FB-2A44-8AAB-9348634CE657",457,"04953CAB-14FB-2A44-8AAB-9348634CE657","B6003560-C93D-9043-BECD-92736CBE9AF8",1,"ISLAM",0,1,"all from bazar",329850,5,25000,2,"average",6,0,0,5,15,15,15,25,25,35,240,5,25,24,7,1967,0,2,18,7,"No","Bangla",9,0,"0","0",0,0,"25 percent from own work",0,0,2,0,0,1967,4,10,0,0,0,0,20000
"B604941A-54C5-FC4B-B4F6-5F54ECE06102","D8018E0D-5D94-3F4F-A9B6-2B00AD854471",593,"D8018E0D-5D94-3F4F-A9B6-2B00AD854471","B604941A-54C5-FC4B-B4F6-5F54ECE06102",1,"ISLAM",0,1,"all from bazar",97075,7,8016.666667,0,"average",2,0,0,10,30,30,10,30,30,30,120,10,30,6,2,1977,0,2,18,8,"No","Bangla",2,8,"No","Bangla",1,1,"75 percent from own work",0,3,0,0,0,1977,2,6,0,900,0,1,66500
"B606AAB6-DBDA-7749-B094-4431C063F70E","21856158-F942-3C40-9879-047AA6384618",458,"21856158-F942-3C40-9879-047AA6384618","B606AAB6-DBDA-7749-B094-4431C063F70E",1,"HINDU",0,2,"all from bazar",174100,5,27000,0,"more",8,0,3,10,10,10,10,10,5,5,240,5,20,8,5,1974,0,2,18,14,"No","Bangla",10,14,"No","Bangla",1,0,"all from bazar",0,5,0,0,3,1974,10,8,0,1800,0,1,57000
"B623DA51-9102-EB48-8490-FBAAD94B6398","30B92210-726C-5040-A12D-95A18C8382E9",459,"30B92210-726C-5040-A12D-95A18C8382E9","B623DA51-9102-EB48-8490-FBAAD94B6398",1,"ISLAM",1,2,"all from bazar",147975,10,5500,1,"average",5,0,0,10,0,60,60,60,30,45,120,10,45,4,14,1940,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,1,"25 percent from own work",0,5,0,0,0,1940,0,5,0,0,1,1,30500
"B667401A-267E-734D-B43E-866C1D352677","04E00B0C-3CD2-5F46-BE7F-DA6CF40DCF65",460,"B667401A-267E-734D-B43E-866C1D352677","04E00B0C-3CD2-5F46-BE7F-DA6CF40DCF65",0,"ISLAM",0,1,"50 percent from own work",317125,8,1250,8,"less",3,0,0,5,30,30,5,30,30,10,180,20,45,8,0,1965,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,"25 percent from own work",0,4,0,0,0,1962,1,7,6,0,0,0,25000
"B689C11A-FAA5-A949-B789-B92C5A4EFC84","58095B52-4F40-6F4A-A36F-2FA96569D3A3",461,"58095B52-4F40-6F4A-A36F-2FA96569D3A3","B689C11A-FAA5-A949-B789-B92C5A4EFC84",1,"ISLAM",0,2,"all from bazar",108050,6,50000,2,"less",5,0,2,20,30,30,30,30,60,30,180,30,30,12,37,1970,0,2,18,6,"No","Bangla",4,0,"No","No educaiton",0,0,"75 percent from own work",0,3,0,0,2,1970,2,7,0,600,0,0,12500
"B6F74D6F-BA48-D048-87FE-B9A11D77A6CE","600BEE24-5691-9446-A2F3-8DE060364232",462,"B6F74D6F-BA48-D048-87FE-B9A11D77A6CE","600BEE24-5691-9446-A2F3-8DE060364232",0,"ISLAM",0,1,"all from bazar",650600,12,52500,8,"less",5,0,2,20,30,30,20,20,20,5,150,20,20,16,11,1956,0,2,18,2,"No","Bangla",0,8,"No","Bangla",0,0,"all from bazar",0,5,0,0,2,1947,0,6,1,900,0,1,33000
"B7141A98-210D-3548-B235-834DD25C9875","BC88D5E3-37A4-9049-8494-7F9DDD614E56",490,"BC88D5E3-37A4-9049-8494-7F9DDD614E56","B7141A98-210D-3548-B235-834DD25C9875",1,"ISLAM",0,3,NA,144345,6,10000,1,"less",2,0,0,15,30,30,20,30,30,10,240,20,30,3,6,1975,0,2,18,4,"No","Bangla",23,3,"No","Bangla",1,1,"all from bazar",0,1,0,0,0,1975,23,6,0,0,0,1,14000
"B7761197-905E-AD44-B450-D6DDFB197F4E","0",463,"B7761197-905E-AD44-B450-D6DDFB197F4E",NA,0,"ISLAM",0,1,"25 percent from own work",340350,8,29250,8,"less",5,0,0,2,40,40,7,8,40,0,180,7,40,6,2,1948,0,4,18,0,"No","No educaiton",1,2,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B7EDFC91-9CA4-A640-922D-963B4416EDD3","5ED685F9-BD37-4944-B8CC-6E86D177EF0A",464,"B7EDFC91-9CA4-A640-922D-963B4416EDD3","5ED685F9-BD37-4944-B8CC-6E86D177EF0A",0,"ISLAM",1,1,"all from bazar",146625,6,8000,0,"more",8,0,0,20,30,30,10,30,60,30,240,10,60,8,0,1969,0,2,18,0,"0","0",19,0,"0","0",0,0,"all from bazar",0,4,0,0,0,1965,10,6,0,0,0,0,9000
"B8337058-23BF-6146-950A-B480932F5DC6","79D58C76-575C-B442-9E85-9CFCFD4B3548",465,"79D58C76-575C-B442-9E85-9CFCFD4B3548","B8337058-23BF-6146-950A-B480932F5DC6",1,"ISLAM",0,2,"all from bazar",199325,6,20000,0,"more",8,0,1,10,20,20,5,5,30,5,180,10,120,4,0,1979,0,2,18,8,"No","Bangla",9,9,"No","Bangla",0,0,"50 percent from own work",0,3,0,0,1,1979,9,6,0,5400,0,1,10000
"B878A7C2-A42C-4944-9EC0-306DE3E16B0B","7F242E1D-60CE-5C4D-B18A-EB560F760B29",466,"B878A7C2-A42C-4944-9EC0-306DE3E16B0B","7F242E1D-60CE-5C4D-B18A-EB560F760B29",0,"ISLAM",1,3,"all from bazar",115450,7,25000,4,"less",2,0,0,30,30,30,15,30,30,25,240,15,30,4,6,1969,0,2,18,0,"No","No educaiton",4,0,"No","No educaiton",0,0,"all from bazar",0,3,0,0,0,1958,4,5,0,1800,0,0,16000
"B89E8CFD-0AB6-2044-8757-34F17349D9B1","0",467,"B89E8CFD-0AB6-2044-8757-34F17349D9B1",NA,0,"ISLAM",0,2,"all from bazar",300195,10,18000,3,"average",4,0,0,25,0,60,10,15,60,30,240,15,60,19,18,1964,0,4,18,0,"No","No educaiton",10,10,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B8BC5825-A3CA-B24C-A979-FB0AC30999F2","C9665A59-5115-8748-91D3-0FF9C1F743B8",545,"B8BC5825-A3CA-B24C-A979-FB0AC30999F2","C9665A59-5115-8748-91D3-0FF9C1F743B8",0,"HINDU",1,1,"50 percent from own work",203725,6,20266.66667,3,"less",4,0,0,30,0,60,30,60,60,60,90,60,60,7,13,1966,0,2,7,1,"No","Don't know",0,0,"0","0",0,0,"75 percent from own work",0,5,0,0,0,1957,1,8,0,900,0,1,16500
"B8CDF88D-0B2B-D34B-9460-5089494DC547","74DE0E28-13DB-764E-9D03-4E3E571DDC92",468,"B8CDF88D-0B2B-D34B-9460-5089494DC547","74DE0E28-13DB-764E-9D03-4E3E571DDC92",0,"ISLAM",0,2,"all from bazar",116725,6,54500,2,"less",4,0,2,5,15,15,5,15,15,10,180,5,15,6,2,1972,0,2,18,5,"No","Bangla",4,2,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1964,4,6,0,900,0,1,0
"B8F014FE-EB8D-7044-A0F5-6C4466198985","0",469,"B8F014FE-EB8D-7044-A0F5-6C4466198985",NA,0,"ISLAM",0,1,"all from bazar",59355,7,4000,2,"less",1,0,0,25,30,30,20,30,60,30,30,20,30,22,3,1959,0,4,18,5,"No","Bangla",2,0,"No","No educaiton",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B9194D4B-FC30-D54B-8382-82AB1E09B598","0E00593C-28D3-3843-BF1D-6FEE2D742AFA",470,"0E00593C-28D3-3843-BF1D-6FEE2D742AFA","B9194D4B-FC30-D54B-8382-82AB1E09B598",1,"ISLAM",1,1,"all from bazar",149075,8,15650,1,"average",5,0,0,20,30,30,30,30,30,20,180,20,30,11,14,1973,0,2,18,13,"No","Bangla",10,0,"0","0",1,0,"all from bazar",0,0,1,0,0,1973,10,12,0,1800,0,0,25000
"B96F18F0-7458-BF45-B163-81161646465C","4C04EF0E-FB23-6540-9A78-66D5EC5A04B9",471,"B96F18F0-7458-BF45-B163-81161646465C","4C04EF0E-FB23-6540-9A78-66D5EC5A04B9",0,"ISLAM",0,1,"all from bazar",187700,4,20000,1,"less",5,0,3,5,20,20,15,15,30,90,300,15,15,6,6,1988,0,2,18,0,"0","0",9,8,"No","Bangla",1,1,"all from bazar",0,4,0,0,0,1969,9,7,0,1800,0,1,11000
"B97E6231-EDC4-9443-987E-59BE6D37B417","1F8C3A10-880B-7844-88B7-30CBFBF11BD2",472,"1F8C3A10-880B-7844-88B7-30CBFBF11BD2","B97E6231-EDC4-9443-987E-59BE6D37B417",1,"ISLAM",0,4,"all from bazar",194470,6,0,2,"more",0,0,0,30,0,60,20,30,60,30,180,20,30,9,17,1961,0,2,18,5,"No","Bangla",10,7,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1961,9,11,0,900,0,0,17000
"B99FE64A-9522-654C-BFC9-F976B5046322","0",473,"B99FE64A-9522-654C-BFC9-F976B5046322",NA,0,"ISLAM",1,1,"all from bazar",109235,10,15200,15,"less",5,0,0,10,30,30,2,30,30,20,240,2,30,8,14,1955,0,2,18,0,"0","0",24,4,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B9F32261-561A-BA46-9932-3EFBFBD51E7C","0",474,"B9F32261-561A-BA46-9932-3EFBFBD51E7C",NA,0,"ISLAM",0,1,"all from bazar",196960,5,45000,1,"less",3,0,1,10,15,15,10,30,30,20,150,15,30,9,0,1979,0,2,18,7,"No","Bangla",12,5,"No","Bangla",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA0987F4-71E6-B04D-B673-6F7601F761ED","0",475,"BA0987F4-71E6-B04D-B673-6F7601F761ED",NA,0,"ISLAM",0,1,"25 percent from own work",410185,20,40166.66667,10,"average",5,0,0,10,30,30,10,30,60,60,180,10,30,6,4,1948,0,3,18,3,"No","Bangla",9,9,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA374D57-D5E1-D242-A894-AA9EC159FD06","AA24FBB1-7604-FD48-8794-F4BA37CB3E8A",476,"BA374D57-D5E1-D242-A894-AA9EC159FD06","AA24FBB1-7604-FD48-8794-F4BA37CB3E8A",0,"ISLAM",0,1,"all from bazar",196865,13,11200,7,"more",5,0,0,5,30,30,20,60,120,30,120,20,30,10,12,1962,0,2,18,0,"No","No educaiton",0,12,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1945,11,5,1,0,0,0,23700
"BA49363B-2AEA-AE4E-B278-27F1E6657220","E605E4EE-9575-BB40-BD5F-09ED834ACBBA",657,"BA49363B-2AEA-AE4E-B278-27F1E6657220","E605E4EE-9575-BB40-BD5F-09ED834ACBBA",0,"ISLAM",1,1,"all from bazar",74255,5,7500,0,"less",3,0,0,10,60,60,60,60,60,70,210,60,60,4,5,1984,0,2,18,0,"0","0",4,0,"No","Don't know",1,0,"all from bazar",0,2,0,0,0,1978,4,4,0,1800,0,1,10000
"BA5B1668-3A2D-D74C-A7E8-E65D4E454240","258B9FBC-4A36-7840-8418-C59848839282",477,"BA5B1668-3A2D-D74C-A7E8-E65D4E454240","258B9FBC-4A36-7840-8418-C59848839282",0,"ISLAM",0,1,"25 percent from own work",267730,9,26333.33333,4,"less",4,0,3,10,10,10,5,15,15,2,30,5,15,2,2,1960,0,2,18,0,"No","No educaiton",10,0,"0","0",0,1,"50 percent from own work",0,5,0,0,0,1950,10,2,0,0,0,1,35000
"BAB7DB76-A615-F24C-AB8A-FAA682BEBD59","A4BAB505-5F5D-424A-BF74-931EC99D3C8A",478,"A4BAB505-5F5D-424A-BF74-931EC99D3C8A","BAB7DB76-A615-F24C-AB8A-FAA682BEBD59",1,"ISLAM",0,1,"all from bazar",402050,6,88000,2,"more",5,0,1,2,30,30,5,30,30,30,180,5,180,5,17,1953,0,2,18,7,"No","Bangla",0,10,"No","Bangla",0,0,"all from bazar",0,5,0,0,1,1953,0,6,0,7200,0,0,10000
"BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C","8FD1985E-8BE1-3A47-85DD-503C9A5394E0",479,"BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C","8FD1985E-8BE1-3A47-85DD-503C9A5394E0",0,"ISLAM",0,1,"all from bazar",166020,8,55000,3,"less",5,0,0,30,90,30,20,90,90,60,240,15,90,2,0,1955,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,"all from bazar",0,4,0,0,0,1947,0,3,0,0,0,1,5000
"BB020C6E-DB01-004E-A0F8-747A63A82224","7F63CE7D-1946-4942-9EDD-005D3C16B598",480,"BB020C6E-DB01-004E-A0F8-747A63A82224","7F63CE7D-1946-4942-9EDD-005D3C16B598",0,"ISLAM",1,2,"25 percent from own work",204400,6,31833.33333,2,"less",4,0,2,10,25,25,10,30,90,30,210,10,60,13,1,1969,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",1,0,"75 percent from own work",0,4,0,0,3,1962,1,6,1,0,0,0,12000
"BB40EFEB-F25B-2A44-A9D1-167F06C602DE","0",481,"BB40EFEB-F25B-2A44-A9D1-167F06C602DE",NA,0,"ISLAM",0,2,"all from bazar",45614,5,50000,0,"less",2,0,0,20,20,20,10,10,60,30,180,10,30,12,14,1984,0,2,18,5,"No","Bangla",8,5,"No","Bangla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB7285FD-E656-6F40-A787-0EFB71BD3BE6","4A302C98-B479-684A-828E-D47C8A4357D6",482,"4A302C98-B479-684A-828E-D47C8A4357D6","BB7285FD-E656-6F40-A787-0EFB71BD3BE6",1,"ISLAM",0,1,"25 percent from own work",295250,3,29000,2,"average",8,0,0,5,10,10,5,20,20,2,210,5,20,14,10,1956,0,2,18,14,"No","Bangla",11,14,"No","Bangla",0,0,"all from bazar",0,5,0,0,0,1956,0,7,0,1800,0,0,39000
"BB804A9D-3108-4745-8AB1-3852F3A808F8","774F325F-5F08-D943-9B5C-92D4EF49A121",483,"774F325F-5F08-D943-9B5C-92D4EF49A121","BB804A9D-3108-4745-8AB1-3852F3A808F8",1,"ISLAM",0,1,"50 percent from own work",167070,8,18250,6,"average",4,0,0,5,0,60,20,60,60,60,300,20,60,7,4,1963,0,2,18,2,"No","Bangla",1,2,"No","Bangla",1,0,"75 percent from own work",0,4,0,0,0,1963,1,9,0,0,0,0,9000
"BBBBA43D-8646-1349-9147-F32F3759FFCC","0",484,"BBBBA43D-8646-1349-9147-F32F3759FFCC",NA,0,"ISLAM",0,1,"all from bazar",145280,9,15000,8,"average",4,0,0,5,20,20,10,20,20,10,210,5,20,4,6,1950,0,4,18,5,"No","Bangla",4,0,"0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BBF73150-E714-9448-A5EE-B0C226E7E0A9","0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD",485,"BBF73150-E714-9448-A5EE-B0C226E7E0A9","0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD",0,"ISLAM",0,1,"all from bazar",250625,10,36000,2,"less",5,0,2,10,10,10,5,30,15,3,180,10,5,3,5,1963,0,2,18,0,"No","No educaiton",10,0,"0","0",0,0,"25 percent from own work",0,3,0,0,0,1961,10,5,0,900,0,0,22000
"BC3D2353-C44C-5442-849D-3A9105FCFC4C","3AD64342-6FCC-BC48-AFA4-4EB35D69697D",486,"BC3D2353-C44C-5442-849D-3A9105FCFC4C","3AD64342-6FCC-BC48-AFA4-4EB35D69697D",0,"ISLAM",0,1,"all from bazar",200025,5,16000,2,"less",5,0,0,5,20,20,2,5,30,30,180,5,30,12,5,1980,0,2,18,7,"No","Bangla",10,0,"0","0",1,0,"all from bazar",0,0,3,1,1,1959,10,16,0,210,0,0,10000
"BC4BD219-17F3-AE46-B2F9-D5A9D492E69F","B08FE5DE-59CF-C741-823E-387943CE405D",487,"B08FE5DE-59CF-C741-823E-387943CE405D","BC4BD219-17F3-AE46-B2F9-D5A9D492E69F",1,"ISLAM",0,1,"all from bazar",318100,8,28500,0,"more",6,0,0,15,0,60,5,20,60,10,240,15,60,12,1,1980,0,2,18,7,"No","Bangla",9,8,"No","Bangla",1,1,"25 percent from own work",0,5,0,0,0,1980,9,8,2,900,0,1,22100
"BC751BD9-98A0-2E41-A8B0-DD804D0836EF","19B9F9A5-4086-4A4A-9C69-C84F5150A71D",488,"19B9F9A5-4086-4A4A-9C69-C84F5150A71D","BC751BD9-98A0-2E41-A8B0-DD804D0836EF",1,"ISLAM",0,1,"25 percent from own work",400075,11,64875,9,"less",7,0,1,10,15,15,15,15,15,30,180,15,15,9,10,1953,0,2,18,5,"No","Bangla",1,6,"No","Bangla",0,1,"75 percent from own work",0,4,0,0,1,1953,1,5,1,900,0,1,15000
"BC782E66-12FD-9846-BA51-CE965F423BFC","0",489,"BC782E66-12FD-9846-BA51-CE965F423BFC",NA,0,"ISLAM",1,1,"all from bazar",164550,5,45800,1,"less",2,0,1,5,15,15,5,5,60,3,180,5,5,10,0,1987,0,2,18,0,"0","0",10,0,"0","0",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC88D5E3-37A4-9049-8494-7F9DDD614E56","B7141A98-210D-3548-B235-834DD25C9875",490,"BC88D5E3-37A4-9049-8494-7F9DDD614E56","B7141A98-210D-3548-B235-834DD25C9875",0,"ISLAM",0,3,NA,144345,6,10000,1,"less",2,0,0,15,30,30,20,30,30,10,240,20,30,3,6,1980,0,2,18,4,"No","Bangla",23,3,"No","Bangla",1,1,"all from bazar",0,1,0,0,0,1975,23,6,0,0,0,1,14000
"BCC2EA42-2A0F-5046-8C40-333D8D75E852","0",491,"BCC2EA42-2A0F-5046-8C40-333D8D75E852",NA,0,"ISLAM",0,2,"all from bazar",151162,7,53000,2,"average",9,0,2,20,30,30,20,20,20,30,240,30,30,4,0,1955,0,4,18,0,"0","0",10,0,"0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCF0C3E4-AF73-334C-B48A-F79E4B0F020B","FF87571A-E78F-F34A-AD93-A18B1DA44AA2",766,"FF87571A-E78F-F34A-AD93-A18B1DA44AA2","BCF0C3E4-AF73-334C-B48A-F79E4B0F020B",1,"ISLAM",0,2,"all from bazar",180075,13,3000,10,"less",2,0,0,7,30,30,20,20,60,60,210,20,20,11,9,1950,0,2,18,1,"No","Bangla",0,0,"No","No educaiton",0,0,"all from bazar",0,4,0,0,0,1950,0,5,0,140,0,0,7000
"BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5","AF222C9E-D0F0-904C-BDE6-4C3238ABC39C",492,"BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5","AF222C9E-D0F0-904C-BDE6-4C3238ABC39C",0,"ISLAM",1,1,"all from bazar",238650,4,12300,0,"average",4,0,0,10,20,20,10,10,45,20,180,10,45,16,19,1988,0,2,18,9,"No","Bangla",10,0,"0","0",0,0,"all from bazar",0,5,0,0,0,1975,10,13,1,3600,0,0,13000
"BD2759D1-B0D8-1849-BF22-D45A2DCD363B","0",493,"BD2759D1-B0D8-1849-BF22-D45A2DCD363B",NA,0,"ISLAM",1,1,"all from bazar",120080,4,6500,2,"average",4,0,0,7,15,15,7,30,30,60,240,7,7,11,4,1986,0,5,18,9,"No","Bangla",10,8,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD2FE531-5F22-8B4F-9DC2-24F3033AB253","0",494,"BD2FE531-5F22-8B4F-9DC2-24F3033AB253",NA,0,"ISLAM",0,1,"all from bazar",208045,6,20000,1,"more",3,0,1,10,20,20,10,35,35,30,150,10,35,13,4,1973,0,2,18,8,"No","Bangla",10,5,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD55C783-065F-CD49-B6D8-88588F55371F","20791400-80F7-A048-8E6D-826FDF0E0E91",495,"BD55C783-065F-CD49-B6D8-88588F55371F","20791400-80F7-A048-8E6D-826FDF0E0E91",0,"ISLAM",0,1,"all from bazar",272350,12,110000,5,"average",5,2,0,10,10,10,2,10,100,2,180,5,7,21,1,1950,0,2,18,0,"No","No educaiton",9,0,"0","0",0,1,"all from bazar",0,5,0,0,0,1941,9,5,0,900,0,0,18500
"BD588C02-496F-4C46-9145-0218DE3DEDA4","0",496,"BD588C02-496F-4C46-9145-0218DE3DEDA4",NA,0,"ISLAM",0,2,"all from bazar",189800,5,24000,1,"more",8,0,0,10,0,60,20,30,40,20,240,10,20,8,15,1980,0,2,18,12,"No","Bangla",10,12,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1573C2-9C63-754E-A35D-203F8265236A","BF88E15D-1993-1143-95DD-FB0BD313195F",505,"BE1573C2-9C63-754E-A35D-203F8265236A","BF88E15D-1993-1143-95DD-FB0BD313195F",0,"ISLAM",1,1,"all from bazar",157425,4,20300,2,"more",4,0,0,20,30,30,15,40,40,40,180,15,40,13,5,1983,0,2,18,12,"No","Bangla",10,16,"No","Bangla",1,0,"25 percent from own work",0,2,0,0,0,1968,10,7,0,0,0,0,20300
"BE4ADE93-149D-BA46-BBC8-B727CA83B457","47CC7F92-5033-4749-A6FF-8BF3998B6BBC",497,"47CC7F92-5033-4749-A6FF-8BF3998B6BBC","BE4ADE93-149D-BA46-BBC8-B727CA83B457",1,"ISLAM",1,2,"all from bazar",194225,5,53000,1,"average",5,0,0,20,0,60,10,30,90,10,120,5,60,14,12,1943,0,2,18,2,"No","Bangla",0,0,"No","No educaiton",0,0,"all from bazar",0,3,0,0,0,1943,0,6,0,0,0,0,6000
"BE6E7EA0-EF8D-3F4D-B6A7-2EA2D2B99250","50CDF1DC-05EC-D94C-97E8-2EBEDE795393",498,"50CDF1DC-05EC-D94C-97E8-2EBEDE795393","BE6E7EA0-EF8D-3F4D-B6A7-2EA2D2B99250",1,"ISLAM",0,3,"75 percent from own work",58555,5,9666.666667,1,"average",3,1,1,10,10,10,5,30,30,90,180,10,60,5,2,1977,0,2,18,5,"No","Bangla",4,9,"No","Bangla",1,1,"50 percent from own work",1,3,0,1,1,1977,1,9,0,5400,0,1,8000
"BE8859E9-2C57-A442-BECB-7486772BB385","0",499,"BE8859E9-2C57-A442-BECB-7486772BB385",NA,0,"ISLAM",0,1,"all from bazar",118760,7,7000,5,"average",2,0,0,5,30,30,5,5,120,120,300,5,15,12,1,1966,0,4,18,0,"0","0",0,1,"No","Don't know",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEA54450-4E48-134A-BFF0-4B699C5F404B","9A229861-864D-9647-A256-3E0A5AE46DD0",500,"9A229861-864D-9647-A256-3E0A5AE46DD0","BEA54450-4E48-134A-BFF0-4B699C5F404B",1,"ISLAM",1,1,"50 percent from own work",401065,6,42000,1,"less",5,0,0,10,0,60,25,60,60,70,180,0,60,11,5,1973,0,2,18,12,"No","Bangla",1,8,"No","Bangla",1,0,"75 percent from own work",0,4,0,0,0,1973,1,6,5,300,0,0,9000
"BEA9C478-A21E-9F45-A68D-7CFE5CBECA8B","F6130133-30ED-4C47-B37E-1857D7FE0CAF",715,"BEA9C478-A21E-9F45-A68D-7CFE5CBECA8B","F6130133-30ED-4C47-B37E-1857D7FE0CAF",0,"HINDU",0,2,"all from bazar",76755,8,24500,7,"less",4,0,0,5,15,15,5,15,45,15,150,5,15,20,17,1956,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",0,0,"all from bazar",1,3,0,1,0,1953,0,3,1,0,0,0,500
