"idwife","couple_id","idhusband","sex","age_wife","age_h","MI_geo_proximity","MI_economic_capital","MI_human_capital","NW_total","non_rels","parents_kids","pat_rels","mat_rels","in_laws","far_rels","geo_distance_non_rels","geo_distance_rels","rels_in_NW","rels_in_NW_h","percent_rels_in_NW","percent_rels_in_NW_h","rels_econ_help","rels_econ_help_h","non_rels_econ_help","non_rels_econ_help_h","percent_rels_econ_help","percent_rels_econ_help_h","emot_support_rels","emot_support_rels_h","emot_support_non_rels","emot_support_non_rels_h","percent_rels_emot_support","percent_rels_emot_support_h","childcare_help_rels","childcare_help_non_rels","childcare_help_rels_percent","overall_help_rels","overall_help_rels_h","overall_help_non_rels","overall_help_non_rels_h","percent_overall_help_rels","percent_overall_help_rels_h","religion","religious_knowledge_scale","hh_total","kids_in_hh","familyBariReligiousBefore","familyBariReligiousAfter","religious_change","R_NUM_SIBS","SIBS_DUMMY"
"93EA32E7-EC93-D34E-BD8A-1CC7452C2071",340,"8AB81382-4459-C141-B20B-BCF553DC154E",1,54,54,-0.418277356680872,0.857159484868655,-0.0844055189716723,14,1,8,0,0,0,3,2,2.63636363636364,13,11,0.846153846153846,1,5.001,3,1.001,3,0.833222259246918,0.5,11.001,8,0.001,0,0.999909107435012,1,4.001,0.001,0.999750124937531,21.004,20,1.004,5,0.954380225372592,0.8,0,2.37303664921466,-1.6348167539267,0.0903141361256545,1,0,-1,6,1
"DBB6E36E-108D-B849-8D4F-24AF731804C8",606,"8AE847F0-159B-794C-88E2-E256B3D7CCA3",1,68,68,-0.349959062553179,0.136065132024727,-1.20103403357292,10,1,6,0,0,1,0,2,1.85714285714286,9,5,0.777777777777778,1,0.001,0,0.001,0,0.5,NA,9.001,7,0.001,0,0.999888913574761,1,5.001,0.001,0.999800079968013,18.004,16,0.004,2,0.999777876499334,0.888888888888889,0,-2.62696335078534,6.3651832460733,1.09031413612565,1,1,0,5,1
"F4AFDE6E-CAD9-1A41-B13C-2A4FCEFFDD95",707,"8B12F4B2-A117-9E48-AF39-0CE2E9B80795",1,59,59,-0.335300038208087,-0.623826881078716,-0.141900322411282,10,2,3,0,0,1,0,2,1.25,8,6,0.5,1,1.001,1,0.001,0,0.999001996007984,1,7.001,6,0.001,2,0.999857183661811,0.75,3.001,0.001,0.99966688874084,14.004,16,0.004,5,0.999714448886351,0.761904761904762,0,-1.12696335078534,-0.634816753926701,1.09031413612565,-1,-1,0,8,1
"FC087CAB-6FFE-804B-9976-D62497A79EA9",745,"8B4686C3-BF01-7C42-9618-8BEAC44CE0E6",1,57,57,-0.128618907741037,-0.729872958607749,-0.841723001042608,6,0,3,0,0,3,0,NA,1.5,6,15,1,1,3.001,6,0.001,0,0.99966688874084,1,10.001,4,0.001,3,0.999900019996001,0.571428571428571,6.001,0.001,0.999833388870377,23.004,20,0.004,7,0.999826147426982,0.740740740740741,0,-2.62696335078534,0.365183246073299,1.09031413612565,0,0,0,NA,NA
"8B68C29C-4E5E-234F-8C86-BA5093308138",311,NA,0,42,NA,0.029856883108957,0.449569213225772,1.62453725998542,9,0,6,0,0,2,0,NA,2.625,9,NA,0.888888888888889,NA,3.001,NA,0.001,NA,0.99966688874084,NA,3.001,NA,0.001,NA,0.99966688874084,NA,1.001,0.001,0.999001996007984,9.004,NA,0.004,NA,0.99955595026643,NA,0,1.37303664921466,-2.6348167539267,-0.909685863874345,1,0,-1,8,1
"CDE3185C-8802-2541-A509-BB04EF2DB041",561,"8B7362A5-290D-A84B-B75D-5F953890E449",1,60,60,0.199363217594825,1.20922966958127,0.0138518692630679,8,0,2,0,1,2,3,NA,2.375,8,10,1,1,3.001,2,0.001,0,0.99966688874084,1,2.001,6,0.001,0,0.9995004995005,1,2.001,0.001,0.9995004995005,9.004,15,0.004,0,0.99955595026643,1,0,-0.62696335078534,1.3651832460733,2.09031413612565,1,1,0,7,1
"8B86B2D6-52EE-DA40-86B8-406F883BDDD1",312,NA,0,56,NA,-0.145672375553187,0.0952328904587421,-0.579845189131984,10,5,4,0,0,0,0,2,3.5,5,NA,0.8,NA,3.001,NA,4.001,NA,0.428591830905456,NA,3.001,NA,2.001,NA,0.599960015993603,NA,1.001,5.001,0.166777740753082,7.004,NA,13.004,NA,0.350059976009596,NA,0,-2.62696335078534,1.3651832460733,3.09031413612565,1,0,-1,1,1
"8CA3C34C-29C2-A648-9FF1-F525430B7C5E",568,"CFA0BF5A-5AAB-3D40-BF75-056F7BB8F1A3",0,68,75,-0.209668003580736,0.620085768490372,-1.12842257849209,7,1,5,0,0,1,0,2,1.66666666666667,6,12,1,1,1.001,4,0.001,2,0.999001996007984,0.666666666666667,9.001,6,0.001,8,0.999888913574761,0.428571428571429,6.001,0.001,0.999833388870377,21.004,22,0.004,13,0.99980959634425,0.628571428571429,0,-2.12696335078534,2.3651832460733,2.09031413612565,0,0,0,6,1
"8CDAEE8C-2A5D-4A48-8BCB-C87945D29098",316,NA,0,33,NA,0.24519951645866,-0.248646169480353,1.68299212050041,9,0,4,0,0,4,0,NA,3.125,9,NA,0.888888888888889,NA,4.001,NA,0.001,NA,0.999750124937531,NA,12.001,NA,0.001,NA,0.999916680553241,NA,4.001,0.001,0.999750124937531,26.004,NA,0.004,NA,0.999846201168871,NA,0,-0.12696335078534,-2.6348167539267,-1.90968586387435,1,1,0,6,1
"FD0873CF-BE2D-BA4E-98DE-0DE22CC9E050",751,"8CE8DD26-952A-4749-B225-C0CA6AF4029C",1,53,53,-0.333470296378045,-0.921440924208035,0.900586907634974,6,0,0,0,0,4,1,NA,2.4,6,12,0.833333333333333,1,3.001,7,0.001,0,0.99966688874084,1,5.001,8,0.001,0,0.999800079968013,1,4.001,0.001,0.999750124937531,15.004,25,0.004,0,0.999733475479744,1,0,-0.62696335078534,-3.6348167539267,-1.90968586387435,1,0,-1,5,1
"8D733320-B148-2543-A810-01209D9B5799",317,NA,0,62,NA,-0.0499112040571546,0.331393992477517,-1.25008868851126,19,0,13,0,0,2,3,NA,2.83333333333333,19,NA,0.947368421052632,NA,6.001,NA,0.001,NA,0.999833388870377,NA,18.001,NA,0.001,NA,0.999944450616598,NA,3.001,0.001,0.99966688874084,31.004,NA,0.004,NA,0.999871001031992,NA,0,3.87303664921466,3.3651832460733,1.09031413612565,1,1,0,4,1
"8DBFB9A6-3F49-A747-B071-340278A62C28",319,NA,0,37,NA,0.134222964928995,0.125598059232106,1.51561290046888,7,0,4,1,0,2,0,NA,2.71428571428571,7,NA,1,NA,0.001,NA,0.001,NA,0.5,NA,1.001,NA,0.001,NA,0.999001996007984,NA,0.001,0.001,0.5,2.004,NA,0.004,NA,0.99800796812749,NA,0,-3.62696335078534,-4.6348167539267,-3.90968586387435,1,1,0,5,1
"8DDF7D0A-CFBE-944F-9570-E541D0A2B307",321,NA,0,66,NA,0.108654585450019,1.38628882576404,-0.678065923225454,5,0,3,0,0,1,1,NA,2.8,5,NA,1,NA,1.001,NA,0.001,NA,0.999001996007984,NA,2.001,NA,0.001,NA,0.9995004995005,NA,1.001,0.001,0.999001996007984,5.004,NA,0.004,NA,0.999201277955272,NA,0,-0.12696335078534,4.3651832460733,3.09031413612565,1,1,0,7,1
"8DE7C8F0-AE3D-5440-BBDA-2895F89A419A",322,NA,0,33,NA,-0.407045142075373,-1.64312842491921,0.686649464008745,6,1,1,0,0,3,0,2,1.75,5,NA,0.8,NA,2.001,NA,0.001,NA,0.9995004995005,NA,3.001,NA,0.001,NA,0.99966688874084,NA,5.001,0.001,0.999800079968013,10.004,NA,0.004,NA,0.999600319744205,NA,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,NA,NA
"8E36F232-9622-B644-B643-8FE5A1CB6ED9",323,NA,0,60,NA,-0.0931217700887993,-0.39167167009325,-0.725624268930831,11,1,7,0,0,1,0,2,2.625,10,NA,0.8,NA,5.001,NA,1.001,NA,0.833222259246918,NA,3.001,NA,0.001,NA,0.99966688874084,NA,6.001,0.001,0.999833388870377,16.004,NA,1.004,NA,0.940968955785513,NA,0,-2.62696335078534,0.365183246073299,2.09031413612565,1,0,-1,4,1
"8E430913-B4AC-0144-91D6-A94AF4F4D114",324,NA,0,57,NA,0.853841563547765,-0.0715350159322533,-0.880011621536119,6,0,3,0,1,0,0,NA,1.75,6,NA,0.666666666666667,NA,3.001,NA,0.001,NA,0.99966688874084,NA,6.001,NA,0.001,NA,0.999833388870377,NA,1.001,0.001,0.999001996007984,12.004,NA,0.004,NA,0.99966688874084,NA,0,-0.62696335078534,-1.6348167539267,0.0903141361256545,1,1,0,1,1
"8E98DECE-6A06-7942-ABD3-4B8E7D7D0A3A",326,NA,0,29,NA,-0.120518783110881,0.158883277069904,1.11687231273035,9,0,2,0,2,5,0,NA,2,9,NA,1,NA,1.001,NA,0.001,NA,0.999001996007984,NA,4.001,NA,0.001,NA,0.999750124937531,NA,1.001,0.001,0.999001996007984,9.004,NA,0.004,NA,0.99955595026643,NA,0,-0.62696335078534,-2.6348167539267,-1.90968586387435,0,1,1,3,1
"94097802-7F34-CD49-80D3-83964AABBA30",343,"8EBE6C42-7F40-6F44-8479-5508C03EBBA0",1,49,49,-0.405391492714261,-0.540182804617778,0.223249096547597,11,1,2,0,0,6,1,3,2.22222222222222,10,10,0.9,1,7.001,3,0.001,0,0.999857183661811,1,4.001,3,0.001,0,0.999750124937531,1,6.001,0.001,0.999833388870377,17.004,23,0.004,1,0.999764816556914,0.958333333333333,0,-1.62696335078534,-2.6348167539267,-1.90968586387435,1,0,-1,5,1
"BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C",479,"8FD1985E-8BE1-3A47-85DD-503C9A5394E0",1,71,71,-0.499729400498228,-0.217804894177599,-1.1724825425107,6,1,5,0,0,0,0,2,3.2,5,7,1,1,4.001,3,1.001,0,0.799880047980808,1,8.001,2,0.001,0,0.99987503124219,1,4.001,0.001,0.999750124937531,18.004,12,1.004,0,0.947180134680135,1,0,-1.12696335078534,0.365183246073299,2.09031413612565,0,0,0,7,1
"90FC622F-EFE7-D846-9B11-209229D983B9",753,"FD3E6C8F-06D7-AA45-88CA-5410E57A0DB5",0,43,45,1.00827024164225,-0.579440137482366,0.930818170728395,13,0,3,5,0,1,1,NA,3.4,13,7,0.769230769230769,1,7.001,0,0.001,0,0.999857183661811,NA,14.001,6,0.001,2,0.999928581631196,0.75,1.001,0.001,0.999001996007984,23.004,11,0.004,4,0.999826147426982,0.733333333333333,0,-0.62696335078534,-3.6348167539267,-1.90968586387435,1,-1,-2,5,1
"9117DE62-5EDD-0846-878A-1343D29E5D58",331,NA,0,70,NA,-0.207777681804577,0.684919780357311,-0.59732780150949,8,0,4,0,0,3,0,NA,2.28571428571429,8,NA,0.875,NA,2.001,NA,0.001,NA,0.9995004995005,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.9995004995005,10.004,NA,0.004,NA,0.999600319744205,NA,0,-1.62696335078534,6.3651832460733,5.09031413612565,0,0,0,0,0
"91D2A274-E6DB-484A-8EB7-98E510F3A541",336,NA,0,30,NA,-0.347522909101741,-0.285470237199258,1.62666982434517,12,0,9,0,0,0,1,NA,2.4,12,NA,0.833333333333333,NA,6.001,NA,0.001,NA,0.999833388870377,NA,7.001,NA,0.001,NA,0.999857183661811,NA,6.001,0.001,0.999833388870377,23.004,NA,0.004,NA,0.999826147426982,NA,0,-0.62696335078534,-1.6348167539267,-2.90968586387435,0,1,1,2,1
"FA62D13C-40FB-A447-B511-3DE031BB24EA",733,"9292B045-934D-2148-AF3D-A39CBC79EEE5",1,55,55,-0.0901350506572687,-1.00485253902238,-0.580096572955173,13,5,6,0,0,0,0,2,1.66666666666667,8,12,0.75,1,0.001,5,3.001,0,0.00033311125916056,1,13.001,2,0.001,0,0.999923088755576,1,6.001,0.001,0.999833388870377,23.004,20,3.004,0,0.884497077822209,1,0,-2.62696335078534,-1.6348167539267,0.0903141361256545,1,1,0,4,1
"92A45E13-52EB-EB44-BCF2-10C36A932D57",374,"9E09BBD5-F06C-3147-8B47-5C1DC24A5823",0,49,59,0.16652345779156,-1.12916834685292,-0.258991710208772,10,3,2,0,0,3,0,2,2.2,7,9,0.714285714285714,1,2.001,6,0.001,1,0.9995004995005,0.857142857142857,1.001,18,1.001,0,0.5,1,4.001,1.001,0.799880047980808,8.004,34,2.004,1,0.799760191846523,0.971428571428571,1,-2.62696335078534,0.365183246073299,1.09031413612565,-1,0,1,4,1
"92E1BD38-1A44-3842-B964-26DC39D02BED",350,"98184629-015B-7F4C-9D53-122F6A3C3CBB",0,50,50,-0.316240366359067,0.926122802872,-0.531481163837917,10,1,1,0,0,7,0,2,2.25,9,5,0.888888888888889,1,3.001,1,0.001,3,0.99966688874084,0.25,6.001,6,0.001,4,0.999833388870377,0.6,4.001,0.001,0.999750124937531,14.004,11,0.004,12,0.999714448886351,0.478260869565217,0,-0.12696335078534,-0.634816753926701,0.0903141361256545,0,1,1,3,1
"937E96E9-8231-A046-B5CA-E33F1524E79D",616,"DD32C43F-1C9E-814A-ADD2-FE5EE41309FC",0,59,62,-0.399610596707925,-0.330595582020484,-0.644422524102216,10,0,5,0,0,1,2,NA,2,10,10,0.8,1,0.001,5,0.001,0,0.5,1,5.001,4,0.001,0,0.999800079968013,1,5.001,0.001,0.999800079968013,13.004,20,0.004,0,0.999692496924969,1,0,-0.12696335078534,2.3651832460733,1.09031413612565,1,1,0,7,1
"9389AAAB-DC3B-8444-B2DC-228D52AA2799",338,NA,0,58,NA,0.100762840656409,1.1946885629166,-0.1581822467042,16,1,6,0,0,7,0,3,2.15384615384615,15,NA,0.866666666666667,NA,7.001,NA,0.001,NA,0.999857183661811,NA,9.001,NA,0.001,NA,0.999888913574761,NA,4.001,0.001,0.999750124937531,24.004,NA,0.004,NA,0.999833388870377,NA,0,0.37303664921466,3.3651832460733,0.0903141361256545,1,1,0,2,1
"9566EEFC-7203-E241-94FD-361B7963A519",346,NA,0,57,NA,-0.295368811951511,-0.935700363857129,-0.746391106820596,9,1,3,1,0,0,3,2,1.57142857142857,8,NA,0.875,NA,4.001,NA,0.001,NA,0.999750124937531,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.9995004995005,13.004,NA,0.004,NA,0.999692496924969,NA,0,-2.62696335078534,0.365183246073299,-1.90968586387435,0,0,0,6,1
"95BFF550-4297-8440-A89E-D751378BD9F9",347,NA,0,60,NA,-0.387148402736004,-0.754081872343963,-0.647649596149328,13,1,4,0,0,5,1,2,2.7,12,NA,0.833333333333333,NA,4.001,NA,0.001,NA,0.999750124937531,NA,6.001,NA,0.001,NA,0.999833388870377,NA,3.001,0.001,0.99966688874084,14.004,NA,0.004,NA,0.999714448886351,NA,0,-0.62696335078534,-1.6348167539267,0.0903141361256545,0,0,0,4,1
"95FF4C13-4124-FF4D-A836-3CCE15123403",544,"C953FF28-4AD0-9D49-B3EF-D35A88DCC536",0,36,48,-0.450616395347414,-1.14294528094648,0.478296454582658,8,1,1,0,0,3,0,2,1.75,7,8,0.571428571428571,1,2.001,1,0.001,1,0.9995004995005,0.5,4.001,5,0.001,0,0.999750124937531,1,5.001,0.001,0.999800079968013,11.004,15,0.004,3,0.999636627906977,0.833333333333333,1,-2.62696335078534,-3.6348167539267,-1.90968586387435,0,0,0,5,1
"F4C4A68C-159E-4F41-96FC-25CE7950B320",709,"9680DAB5-46C7-B945-B239-F8957EDE1A06",1,64,64,-0.216086511525991,2.64118930016916,-0.534748731626957,14,1,4,0,0,5,1,2,2.2,13,6,0.769230769230769,1,4.001,4,0.001,3,0.999750124937531,0.571428571428571,10.001,10,0.001,2,0.999900019996001,0.833333333333333,4.001,0.001,0.999750124937531,21.004,17,0.004,9,0.99980959634425,0.653846153846154,0,2.87303664921466,2.3651832460733,0.0903141361256545,1,1,0,NA,NA
"96BB5D3E-CBA0-6B4D-A7F6-0570690EE44D",565,"CE778AC8-6FB0-D14F-A2DD-8BAF05769D3A",0,63,68,0.0923041267783806,1.38436256017345,-0.840489713301855,10,3,3,0,1,0,0,2,2,7,9,0.571428571428571,1,1.001,6,0.001,0,0.999001996007984,1,2.001,7,0.001,4,0.9995004995005,0.636363636363636,2.001,0.001,0.9995004995005,6.004,19,0.004,7,0.999334221038615,0.730769230769231,0,0.37303664921466,1.3651832460733,2.09031413612565,1,0,-1,5,1
"9722AC11-0EE9-FC40-BD69-6F555FD22957",385,"A194A065-0F32-E74D-BC0C-867060F8218B",0,68,76,-0.228661744038702,0.57142433846015,-0.461467893803896,13,2,3,0,0,5,0,2,1.625,11,4,0.727272727272727,1,0.001,2,0.001,0,0.5,1,2.001,2,0.001,0,0.9995004995005,1,1.001,0.001,0.999001996007984,5.004,7,0.004,0,0.999201277955272,1,0,1.37303664921466,1.3651832460733,2.09031413612565,1,1,0,2,1
"9736F99D-AF56-3C41-A619-A7726890C8CD",646,"E3A041AD-10E4-3E42-B083-2D56AD934F15",0,39,34,-0.283902157034112,-1.65434987569182,-0.0237622659641771,7,2,1,0,0,2,0,2,2,5,6,0.6,1,4.001,2,0.001,2,0.999750124937531,0.5,3.001,7,0.001,0,0.99966688874084,1,4.001,0.001,0.999750124937531,13.004,14,0.004,9,0.999692496924969,0.608695652173913,0,-2.62696335078534,-3.6348167539267,-1.90968586387435,-1,-1,0,5,1
"DBD7CFCF-20AF-864A-B197-79DF1B67842B",607,"97B91E2C-8210-7442-8357-F147B0BBC14E",1,50,50,0.119562935553839,1.58202745950998,0.211501166530824,13,0,8,0,0,3,0,NA,2.09090909090909,13,10,0.846153846153846,1,6.001,4,0.001,0,0.999833388870377,1,12.001,5,0.001,6,0.999916680553241,0.454545454545455,9.001,0.001,0.999888913574761,28.004,15,0.004,14,0.999857183661811,0.517241379310345,0,-0.12696335078534,-0.634816753926701,1.09031413612565,0,0,0,6,1
"989A4DF3-3F0A-FA48-A3E9-838045E262EB",352,NA,0,54,NA,0.254085241531744,-0.981056317327553,0.0566375847344758,8,1,2,0,0,0,3,2,2.2,7,NA,0.714285714285714,NA,4.001,NA,0.001,NA,0.999750124937531,NA,7.001,NA,0.001,NA,0.999857183661811,NA,4.001,0.001,0.999750124937531,16.004,NA,0.004,NA,0.999750124937531,NA,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,0,0,0,3,1
"99398C36-252E-B945-9525-F941EEA9644B",354,NA,0,62,NA,-0.22188597323963,-0.285526121324848,-0.427195680590417,9,0,3,0,0,4,0,NA,2.28571428571429,9,NA,0.777777777777778,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,1.001,0.001,0.999001996007984,7.004,NA,0.004,NA,0.999429223744292,NA,0,-1.62696335078534,0.365183246073299,-2.90968586387435,0,0,0,1,1
"99416EC7-6A05-A347-BC4A-262B97816684",355,NA,0,62,NA,0.19395839417341,0.831041985404162,-0.611993204175119,7,0,2,0,0,2,2,NA,2,7,NA,0.857142857142857,NA,1.001,NA,0.001,NA,0.999001996007984,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.9995004995005,9.004,NA,0.004,NA,0.99955595026643,NA,0,-2.12696335078534,2.3651832460733,1.09031413612565,0,1,1,7,1
"9A229861-864D-9647-A256-3E0A5AE46DD0",500,"BEA54450-4E48-134A-BFF0-4B699C5F404B",0,30,45,0.341686826478915,0.888778474278368,1.86484858951859,8,0,4,0,0,0,2,NA,1.83333333333333,8,9,0.75,1,0.001,4,0.001,0,0.5,1,5.001,4,0.001,0,0.999800079968013,1,3.001,0.001,0.99966688874084,9.004,17,0.004,0,0.99955595026643,1,0,2.37303664921466,-1.6348167539267,-1.90968586387435,1,1,0,5,1
"9A57A11E-E1EE-AB49-978A-AF9101DFBCEC",365,"9B78C997-F06D-AF40-8495-D7569756BFA0",0,48,58,-0.386435978680825,-1.03823794603047,-0.0944391648680812,8,1,2,0,0,3,0,2,1.8,7,5,0.714285714285714,1,1.001,2,0.001,0,0.999001996007984,1,4.001,1,0.001,2,0.999750124937531,0.333333333333333,2.001,0.001,0.9995004995005,9.004,9,0.004,5,0.99955595026643,0.642857142857143,0,-2.12696335078534,-0.634816753926701,0.0903141361256545,1,0,-1,4,1
"9A79D7C7-C1C4-2541-B378-0DA7F87004C8",363,NA,0,68,NA,-0.152923951704354,0.221675531966897,-1.12777471522336,7,1,4,0,0,2,0,2,2.16666666666667,6,NA,1,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,3.001,0.001,0.99966688874084,8.004,NA,0.004,NA,0.9995004995005,NA,0,-1.62696335078534,3.3651832460733,1.09031413612565,1,0,-1,6,1
"9B6BCF60-CCF9-4D48-857E-5B383D85CE89",755,"FD57D6AD-89E6-4F49-898F-A3FEEB7BB5A2",0,50,58,0.319012389743978,1.47230053061702,0.476657121734751,9,0,5,0,0,1,1,NA,1.28571428571429,9,6,0.777777777777778,1,0.001,1,0.001,2,0.5,0.333333333333333,5.001,9,0.001,6,0.999800079968013,0.6,2.001,0.001,0.9995004995005,10.004,18,0.004,15,0.999600319744205,0.545454545454545,1,11.3730366492147,0.365183246073299,0.0903141361256545,0,1,1,3,1
"DF56AEF7-644F-0246-9740-5A38E3929C99",623,"9BBC9C47-2454-444E-ACD5-B6F9BA4017D5",1,52,52,-0.269161808951447,1.61678287128307,0.935381208884391,12,0,2,0,2,6,1,NA,2,12,10,0.916666666666667,0.9,7.001,5,0.001,0,0.999857183661811,1,6.001,3,0.001,4,0.999833388870377,0.428571428571429,2.001,0.001,0.9995004995005,18.004,12,0.004,17,0.999777876499334,0.413793103448276,0,0.87303664921466,-0.634816753926701,0.0903141361256545,0,1,1,3,1
"9BFC144D-EE40-814A-9375-451D1F42D091",367,NA,0,47,NA,0.0964516900322176,-0.34171405764884,-0.336120052951425,17,0,7,0,0,5,2,NA,2.71428571428571,17,NA,0.823529411764706,NA,4.001,NA,0.001,NA,0.999750124937531,NA,13.001,NA,0.001,NA,0.999923088755576,NA,9.001,0.001,0.999888913574761,28.004,NA,0.004,NA,0.999857183661811,NA,0,0.37303664921466,-1.6348167539267,-1.90968586387435,1,0,-1,2,1
"A6E725B4-CBBF-854B-A7D8-2DBA140EEAB1",401,"9C4753CA-0001-F040-82EF-B1BD36F80BFF",1,67,67,-0.488770169080602,2.71763439754822,-1.2172228737223,7,0,4,0,0,2,0,NA,2,7,4,0.857142857142857,1,4.001,2,0.001,2,0.999750124937531,0.5,4.001,1,0.001,2,0.999750124937531,0.333333333333333,2.001,0.001,0.9995004995005,11.004,10,0.004,9,0.999636627906977,0.526315789473684,1,5.37303664921466,0.365183246073299,-0.909685863874345,0,1,1,4,1
"9C70B075-F41A-2448-8A47-432E638507FB",368,NA,0,58,NA,-0.114929076874151,0.236043674866686,-1.20225588697603,7,1,3,0,0,1,1,3,2,6,NA,0.833333333333333,NA,7.001,NA,0.001,NA,0.999857183661811,NA,9.001,NA,0.001,NA,0.999888913574761,NA,2.001,0.001,0.9995004995005,20.004,NA,0.004,NA,0.999800079968013,NA,0,-0.12696335078534,4.3651832460733,3.09031413612565,1,0,-1,5,1
"9D11EAD3-1CD1-7C4F-8B6B-E6E5DA9F2BA5",576,"D179B5F0-17A8-B84E-A9B3-07573FB4463C",0,52,50,0.364468326324305,-1.15155170808087,-0.383902727896856,12,0,3,0,0,1,3,NA,1.57142857142857,12,9,0.583333333333333,1,1.001,4,0.001,4,0.999001996007984,0.5,2.001,3,0.001,1,0.9995004995005,0.75,2.001,0.001,0.9995004995005,7.004,16,0.004,12,0.999429223744292,0.571428571428571,0,-3.62696335078534,-0.634816753926701,1.09031413612565,0,0,0,5,1
"9D2484D7-8815-5A4A-8FF6-0271E072DD8F",371,"9D2850FE-882D-6F40-BB7A-10B77EA2B23D",0,68,70,0.271934097418427,0.407973189415949,-0.330754611059486,8,2,2,0,0,3,0,2.5,1.6,6,6,0.833333333333333,1,3.001,3,1.001,2,0.749875062468766,0.6,3.001,5,0.001,2,0.99966688874084,0.714285714285714,1.001,0.001,0.999001996007984,9.004,12,1.004,4,0.899680255795364,0.75,0,2.37303664921466,1.3651832460733,1.09031413612565,1,1,0,3,1
"FAD8E372-CFC5-E148-8328-9AF37BE3094C",737,"9D2F35D4-475D-C24D-99A6-3650154E7BE4",1,71,71,-0.163977669645712,0.451397576902718,-1.1411969237551,10,3,1,0,0,6,0,2,2.28571428571429,7,5,1,1,5.001,0,2.001,2,0.714224507283633,0,4.001,3,0.001,1,0.999750124937531,0.75,4.001,0.001,0.999750124937531,15.004,11,2.004,5,0.882173095014111,0.6875,0,-2.62696335078534,3.3651832460733,1.09031413612565,0,0,0,3,1
"9EE26F88-919E-584B-9277-5196F888D40D",377,"9D514898-A757-5944-9B59-DF214553812D",1,52,52,0.573436424528273,0.633442388988983,1.30968902170952,7,1,3,1,0,1,0,2,1.8,6,8,0.833333333333333,1,1.001,1,0.001,4,0.999001996007984,0.2,10.001,10,0.001,0,0.999900019996001,1,2.001,0.001,0.9995004995005,16.004,18,0.004,12,0.999750124937531,0.6,1,4.37303664921466,-3.6348167539267,-1.90968586387435,1,1,0,7,1
"9DE3E3D1-E935-6A4D-B9D1-B945415733D6",372,NA,0,45,NA,-0.369959668333118,0.419092566182163,1.25356209201459,12,0,2,1,0,7,0,NA,1.8,12,NA,0.833333333333333,NA,5.001,NA,0.001,NA,0.999800079968013,NA,7.001,NA,0.001,NA,0.999857183661811,NA,2.001,0.001,0.9995004995005,17.004,NA,0.004,NA,0.999764816556914,NA,0,4.37303664921466,1.3651832460733,-0.909685863874345,0,1,1,6,1
"C070D61F-952F-8947-94D3-BF49E0F0453A",511,"9F8DCDD0-35A4-074A-B886-A145B8D6EF1B",1,71,71,-0.266098166140941,0.409881307825492,-1.16909852574692,9,2,5,0,0,0,1,2,2.33333333333333,7,4,0.857142857142857,1,2.001,1,2.001,2,0.5,0.333333333333333,3.001,7,0.001,0,0.99966688874084,1,2.001,0.001,0.9995004995005,10.004,12,2.004,2,0.83311125916056,0.857142857142857,0,-2.62696335078534,-1.6348167539267,0.0903141361256545,1,0,-1,5,1
"D202834F-3954-BA4A-84FA-DBB0317AC233",578,"A0227361-3EBB-D841-B6D1-A5C92B32C1BC",1,49,49,0.294533094456622,-0.879427415342323,0.0289567561054524,12,0,1,0,1,5,3,NA,2,12,10,0.833333333333333,1,0.001,2,0.001,0,0.5,1,4.001,10,0.001,2,0.999750124937531,0.833333333333333,0.001,0.001,0.5,9.004,26,0.004,4,0.99955595026643,0.866666666666667,1,3.37303664921466,-1.6348167539267,0.0903141361256545,0,0,0,4,1
"A09266D8-2641-3440-AADD-372E2FB2CE24",514,"C115136C-EDDD-034D-9ABE-30173798E765",0,54,73,0.0833665486774574,-0.372657879177559,-0.192697338669591,14,0,1,0,0,10,1,NA,1.91666666666667,14,8,0.857142857142857,1,6.001,3,0.001,0,0.999833388870377,1,9.001,8,0.001,0,0.999888913574761,1,5.001,0.001,0.999800079968013,25.004,17,0.004,3,0.999840051183621,0.85,0,-0.12696335078534,-0.634816753926701,1.09031413612565,1,1,0,6,1
"A0D0FD6C-0DE5-9F43-856D-26E8FAF12214",562,"CE0EF415-3E1A-F34B-945A-A816586E9985",0,36,35,0.0807624842972274,-1.1339773925975,0.426372188999086,17,3,6,0,0,4,0,2.33333333333333,2,14,7,0.714285714285714,1,7.001,1,0.001,6,0.999857183661811,0.142857142857143,8.001,7,0.001,0,0.99987503124219,1,5.001,0.001,0.999800079968013,25.004,14,0.004,9,0.999840051183621,0.608695652173913,0,2.87303664921466,-2.6348167539267,-0.909685863874345,0,0,0,5,1
